,title,description,URL,Date Published,Publisher,published_year,Published Month,Description
33,"UK ‘too focused on safety’ in AI and LLM policy, says Lords",,https://www.research-live.com/article/news/uk-too-focused-on-safety-in-ai-and-llm-policy-says-lords/id/5122203,2024-02-02 12:16:00+00:00,research,,2024-02,"The UK government’s approach to AI and LLMs are too narrowly focused on safety and risk missing opportunities presented by the technologies, according to a report by the House of Lords Communications and Digital Committee."
34,Data privacy and security in AI-powered education systems,,https://www.financialexpress.com/jobs-career/education-data-privacy-and-security-in-ai-powered-education-systems-3363991/,2024-01-14 16:30:00+00:00,The Financial Express,,2024-01,"However, despite these advancements, the education industry has experienced increased cybersecurity attacks ... Traditionally, student privacy and security have not been prominent in the realm ..."
35,Security and Privacy,,https://www.rit.edu/computing/phd-computing-and-information-sciences/research/security-and-privacy,2023-11-10 06:30:00+00:00,Rochester Institute of Technology,,2023-11,"we face growing risk of malicious attacks that can steal our data and our money, spy on us through our devices, undermine our infrastructure, and even take over our cars and put us in physical danger. We seek methods for protecting security and privacy in ..."
36,A Bird's Eye View Of Large Language Model Security,,https://www.forbes.com/sites/forbesbusinesscouncil/2024/02/07/a-birds-eye-view-of-large-language-model-security/,2024-02-07 12:45:00+00:00,Forbes,,2024-02,Model poisoning attacks aim to skew the model's behavior ... ensuring LLMs are employed in a manner that respects individual rights and data privacy. The future of LLM security is intrinsically linked to the dynamic evolution of both LLMs and the field ...
37,"AMD, Apple, Qualcomm GPUs leak AI data in LeftoverLocals attacks",,https://www.bleepingcomputer.com/news/security/amd-apple-qualcomm-gpus-leak-ai-data-in-leftoverlocals-attacks/,2024-01-17 10:32:00+00:00,Bleeping Computer,,2024-01,"Tracked as CVE-2023-4969, the security issue enables data recovery ... On an AMD Radeon RX 7900 XT powering the open-source LLM llama.cpp, an attacker can get as much as 181MB per query, which ..."
38,"Mitigating risks in digital transactions: Emphasising data privacy, security and cyber defence",,https://www.financialexpress.com/business/digital-transformation-mitigating-risks-in-digital-transactions-emphasising-data-privacy-security-and-cyber-defence-3370543/,2024-01-21 17:00:00+00:00,The Financial Express,,2024-01,"Prioritising data privacy ... the latest security patches. Users must go for a trustworthy security solution, offering real-time protection against malware and phishing attacks."
39,Teens on social media need both protection and privacy – AI could help get the balance right,,https://www.chron.com/news/article/teens-on-social-media-need-both-protection-and-18639216.php,2024-01-31 00:00:00+00:00,Houston Chronicle,,2024-01,We have identified a set of steps that social media platforms could take to protect users while also protecting their privacy and autonomy online. Much of adolescent online safety research is from self-reported data such as surveys. There’s a need for ...
40,Erik Prince Claims His Vaporware Super-Phone Could Have Thwarted October 7 Hamas Attack,,https://theintercept.com/2024/01/24/erik-prince-phone-hamas/,2024-01-24 14:11:00+00:00,The Intercept,,2024-01,"On a recent episode of his podcast, Prince claimed that his special phone’s purported privacy safeguards could have prevented many of the casualties from Hamas’s October 7 attack. The ..."
41,"Top tech trends of 2024: AI, LLM, and the revolution in healthcare and cybersecurity",,https://www.iol.co.za/business-report/companies/top-tech-trends-of-2024-ai-llm-and-the-revolution-in-healthcare-and-cybersecurity-b4939054-f55c-415b-8c75-d88785dbad5d,2024-01-27 06:24:00+00:00,Independent Online,,2024-01,"In the ever-evolving landscape of technology in 2024, Artificial Intelligence (AI) and Large Language Models (LLM) emerge as pivotal ... AI predicts potential security breaches, enabling proactive ..."
42,"Cyberattacks are having fatal consequences, so the White House wants hospital funding tied to hospital security",,https://www.techradar.com/pro/cyberattacks-are-having-fatal-consequences-so-the-white-house-wants-hospital-funding-tied-to-hospital-security,2024-01-10 00:00:00+00:00,TechRadar,,2024-01,A number of attacks in recent months have severely ... Benedict Collins is a Staff Writer at TechRadar Pro covering privacy and security. Before settling into journalism he worked as a Livestream ...
43,Zoom boss apologises for security issues and promises fixes,,https://www.bbc.com/news/technology-52133349,2020-04-02 00:00:00+00:00,BBC,,2020-04,"He admitted that despite ""working around the clock"" to support the influx of new users, the service had ""fallen short of the community's - and our own - privacy and security expectations""."
44,Online Security and Privacy,,https://www.mtu.edu/it/security/security-resources-tools/online-security-privacy/,2017-05-09 10:18:00+00:00,Michigan Technological University,,2017-05,"Online Security and Privacy should be a concern for anyone using online services to store, process, or access their personal information. While there are many ..."
45,How to stop your wireless security camera from being hacked,,https://www.which.co.uk/reviews/wireless-security-cameras/article/how-to-stop-your-wireless-security-camera-from-being-hacked-a61gJ5O2LAur,2024-02-05 00:00:00+00:00,Which,,2024-02,"As well as enabling you to remotely keep an eye on your home, wireless security cameras should also ... However, the impact of a hacking attack can be devastating; from intrusion to your privacy to potential compromise of other connected devices you ..."
46,"Through Wars, Tornadoes, and Cyberattacks, He’s a Guardian of Student Privacy",,https://www.edweek.org/leaders/2024/through-wars-tornadoes-and-cyberattacks-hes-a-guardian-of-student-privacy,2024-02-05 00:00:00+00:00,Education Week,,2024-02,"As a school district tech director who puts data privacy at the top of his priority ... brimmed [aluminum foil] sombrero,” he joked. Data security is paramount in the age of AI These days ..."
47,How audio-jacking using gen AI can distort live audio transactions,,https://venturebeat.com/security/how-audio-jacking-using-gen-ai-can-distort-live-audio-transactions/,2024-02-02 06:00:00+00:00,VentureBeat,,2024-02,IBM’s Threat Intelligence team took LLM attack scenarios a ... devices and online services with weak security are going to be targets for audio jacking attack attempts. Be selective lock down ...
48,"A Flaw in Millions of Apple, AMD, and Qualcomm GPUs Could Expose AI Data",,https://www.wired.com/story/leftoverlocals-gpu-vulnerability-generative-ai/,2024-01-16 12:00:00+00:00,Wired,,2024-01,The silicon industry has spent years refining the security of central ... the researchers demonstrate an attack where a target—shown on the left—asks the open source LLM Llama.cpp to provide ...
49,Health Care Privacy and Security In 2024: Six Critical Topics to Watch,,https://www.jdsupra.com/legalnews/health-care-privacy-and-security-in-8064263/,2024-01-26 00:00:00+00:00,JD Supra,,2024-01,"As we reflect on the flurry of activity in the health care data privacy and security space in 2023 and ... OCR’s first-ever phishing cybersecurity attack investigation and settlement, resolving ..."
50,Ring home security system review: All the pros and cons,,https://www.cbsnews.com/essentials/ring-security-system-pros-and-cons/,2024-01-24 14:20:00+00:00,CBS News,,2024-01,"Regulators have expressed concern over Ring's possible vulnerability to cybersecurity attacks ... security needs instead."" Several years ago, Ring found itself the center of scrutiny thanks to ..."
51,Top tips to prioritize AI security and unlock greater innovation,,https://www.securityinfowatch.com/cybersecurity/article/53095319/top-tips-to-prioritize-ai-security-and-unlock-greater-innovation,2024-01-31 22:07:00+00:00,Security,,2024-01,"As organizations continue to invest heavily in their rush to implement and experiment with AI, they should proceed with caution."
52,A new era of cybersecurity with AI: Predictions for 2024,,https://www.cio.com/article/1298075/a-new-era-of-cybersecurity-with-ai-predictions-for-2024.html,2024-01-24 00:00:00+00:00,CIO,,2024-01,More and more attacks ... build security in design – make sure we build secure models and prevent training data from being poisoned — but also continue evaluating and monitoring LLM systems ...
53,Apple accuses UK gov't of ‘unprecedented overreach’ on privacy,,https://www.computerworld.com/article/3712720/apple-accuses-uk-govt-of-unprecedented-overreach-on-privacy.html,2024-01-30 16:58:00+00:00,Computerworld,,2024-01,"“We are deeply concerned about the amendments to the Investigatory Powers Bill currently before Parliament, which will put the privacy and security ... target to attack. Hackers are organized ..."
54,Police Arrest Teen Said to Be Linked to Hundreds of Swatting Attacks,,https://www.wired.com/story/torswats-swatting-arrest/,2024-01-26 16:08:00+00:00,Wired,,2024-01,"Swatting attacks typically involve someone calling ... and the director of the US Cybersecurity and Infrastructure Security Agency. According to the Florida State Attorney’s Office, the charges ..."
55,LulzSec Attacks FBI Affiliate InfraGard,,https://www.crn.com/news/security/230200026/lulzsec-attacks-fbi-affiliate-infragard,2011-06-07 01:22:00+00:00,CRN,,2011-06,"Aaron Titus, chief privacy officer for Identity Finder, echoed that the spate of recent attacks all exploited easily preventable security flaws. ’SQL injection, that’s Web 101. The fact that ..."
56,GrapheneOS: Everything you need to know about the privacy-focused Android fork,,https://www.androidpolice.com/grapheneos-guide/,2024-01-17 19:58:00+00:00,Android Police,,2024-01,"GrapheneOS improves the privacy and security of the OS by mitigating classes ... To do so, the GrapheneOS implements attack surface reduction by removing unnecessary code from the OS."
57,Menlo Ventures’ vision for the future of security for AI,,https://venturebeat.com/security/menlo-ventures-vision-for-the-future-of-security-for-ai/,2024-02-06 21:00:00+00:00,VentureBeat,,2024-02,"Menlo Venture has gone all-in on the belief that governance, observability, and security are the foundations that security for AI needs in place to scale."
58,Carmakers fail to protect against security attacks,,https://www.zdnet.com/article/carmakers-fail-to-protect-against-security-attacks/,2015-02-09 04:34:00+00:00,ZDNet,,2015-02,"The responses from 16 manufacturers ""reveal there is a clear lack of appropriate security measures to ... their part to protect us from cyber attacks or privacy invasions,"" Markey said in a ..."
59,How Consumers Can Protect Themselves Against AI Voice Cloning Attacks,,https://money.usnews.com/money/personal-finance/family-finance/articles/how-to-protect-against-ai-voice-cloning-attacks,2023-11-29 23:45:00+00:00,U.S. News & World Report,,2023-11,"a London-based company that helps organizations maximize online security and protect user privacy. Synthetic identity fraud creates an entirely new “person” by mixing stolen, fictitious or ..."
60,Security experts just found two giant smartphone privacy issues,,https://www.msn.com/en-us/money/other/security-experts-just-found-two-giant-smartphone-privacy-issues/ar-BB1hk7Xb,2024-01-26 22:39:38+00:00,Digital Trends on MSN.com,,2024-01,"Advertisements and notifications are a common part of the whole smartphone experience. But according to two new reports, they present troubling privacy issues."
61,Mobile Security Firms Fortify Defenses as App Attacks Accelerate,,https://www.technewsworld.com/story/mobile-security-firms-fortify-defenses-as-app-attacks-accelerate-179003.html,2024-02-05 16:00:00+00:00,TechNewsWorld,,2024-02,"Better cybersecurity may soon come to a mobile app you use in time to defend against a rising wave of data breaches, malware assaults, and AI-powered bot attacks. Mobile app security firm Appdome ..."
62,Protect AI adds LLM support with open source acquisition,,https://www.csoonline.com/article/1303232/protect-ai-adds-llm-support-with-open-source-acquisition.html,2024-02-01 00:00:00+00:00,CSOonline,,2024-02,"AI and ML security platform Protect AI has integrated a widely used, open source large language model (LLM) security tool — LLM Guard — into existing offerings after acquiring its developer ..."
63,"Chinese cyber attacks are intended to 'induce societal panic' across America, security directors tell Congress",,https://www.foxnews.com/politics/chinese-cyber-attacks-intended-induce-societal-panic-across-america-security-directors-tell-congress.amp,2024-01-31 17:58:00+00:00,Fox News,,2024-01,"Jen Easterly, director of the Cybersecurity and Infrastructure Security Agency, told the House Select Committee on the Chinese Communist Party (CCP) that ransomware attacks on U.S. businesses or ..."
64,How to interpret the hype surrounding the “Mother of All Breaches”,,https://www.securityinfowatch.com/cybersecurity/information-security/article/53095697/how-to-interpret-the-hype-surrounding-the-mother-of-all-breaches,2024-02-05 21:52:00+00:00,Security,,2024-02,We need to begin by understanding that MOAB was more of a collection of leaked data that had been previously breached
65,IT security strategy: Assessing the risks of generative AI,,https://www.computerweekly.com/feature/IT-security-strategy-Assessing-the-risks-of-generative-AI,2024-02-05 04:04:00+00:00,Computer Weekly,,2024-02,Most industry watchers see 2024 as the year when generative AI (GenAI) and large language models (LLMs) will begin moving into enterprise IT.
66,"Chinese cyber attacks are intended to 'induce societal panic' across America, security directors tell Congress",,https://www.foxnews.com/politics/chinese-cyber-attacks-intended-induce-societal-panic-across-america-security-directors-tell-congress,2024-01-31 17:58:00+00:00,Fox News,,2024-01,"China’s strategic plan to infiltrate the U.S. cyber infrastructure includes attempts to induce panic and unsettle everyday American life, a witness testified to Congress on Wednesday. Jen ..."
67,Cisco brings AI assistant to cloud app security service,,https://www.networkworld.com/article/1306628/cisco-brings-ai-assistant-to-cloud-app-security-service.html,2024-02-08 00:00:00+00:00,Network World,,2024-02,"and ‘Help me understand this attack path and how to fix it ... In addition to the AI Assistant, Outshift has added an LLM security and protection suite to Panoptica. Called GenAI Protection ..."
68,"Researchers Map AI Threat Landscape, Risks",,https://www.darkreading.com/cyber-risk/researchers-map-ai-threat-landscape-risks,2024-01-24 00:00:00+00:00,Dark Reading,,2024-01,"Many of the security problems of large language models ... A Taxonomy and Terminology of Attacks and Mitigations,"" which focuses on creating a common language for discussing threats to AI."
69,Windows 10: How To Fix The Biggest Security And Privacy Flops,,https://www.crn.com/slide-shows/security/300077791/windows-10-how-to-fix-the-biggest-security-and-privacy-flops,2023-04-17 05:25:00+00:00,CRN,,2023-04,"Windows 10 is in the security and privacy hot seat just weeks after its initial splashy launch. This is no surprise here, considering every single Microsoft operating system that has come before ..."
70,Carnegie Mellon University experienced a security breach — a reminder that cyber attacks are not rare,,https://technical.ly/software-development/cmu-cybersecurity-attack-advice-university-pittsburgh/,2024-01-26 06:00:00+00:00,Technical,,2024-01,"Even an institution that prides itself on being ground zero for cybersecurity innovation isn’t immune to cyber attacks. This week — coincidentally, Data Privacy ..."
71,Personal Monitors,,https://www.abc.net.au/science/slab/security/default.htm,2023-02-21 12:21:00+00:00,Australian Broadcasting Corporation,,2023-02,The imminent clamp down on national and domestic security in ... to the terrorist attack in the US. Dr Roger Clarke - Information about electronic surveillance and privacy.
72,"Focus on Data Resiliency, Security, Privacy, & Disaster Preparedness",,https://www.healthitsecurity.com/hubs/focus-on-disaster-preparedness,2022-04-14 22:33:00+00:00,IT Security,,2022-04,"Healthcare entities face an increasing number of threats to health data security and privacy, both natural and human-made. From hurricanes and tornadoes to cyber-attacks and server ..."
73,Corporate Privacy & Security Policy Examples,,https://smallbusiness.chron.com/corporate-privacy-security-policy-examples-15383.html,2018-07-20 19:13:00+00:00,Houston Chronicle,,2018-07,Corporate businesses have an obligation to protect the privacy of all employees and ensure their personal security on the job ... or they may launch cyber attacks solely intended to disrupt ...
74,Recognizing Security as a Strategic Component of Business,,https://www.darkreading.com/cyberattacks-data-breaches/recognizing-security-as-strategic-component-business,2024-01-31 00:00:00+00:00,Dark Reading,,2024-01,"Security may not own this area of focus, but it is a key stakeholder. Events ranging from social unrest to a cybersecurity attack can impact ... compliance, data privacy regulation, enterprise ..."
75,Top 4 LLM threats to the enterprise,,https://www.csoonline.com/article/1294996/top-4-llm-threats-to-the-enterprise.html,2024-01-22 00:00:00+00:00,CSOonline,,2024-01,"traditional security tools are ill-equipped to detect such attacks. Tools are also catching up with new risks introduced through LLM’s. For example, natural language web firewalls, AI discovery ..."
76,Security in vehicular systems,,https://www.design-reuse.com/articles/37957/security-in-vehicular-systems.html,2024-01-08 00:00:00+00:00,Design-Reuse,,2024-01,This in turn increases the attack ... security credentials shall be ensured. Some applications might additionally require that part of the traffic they receive or send internally or externally should remain confidential. Another challenge is to ensure ...
77,The EU Rules Risk Smartphone Security,,https://www.aei.org/technology-science-and-energy/the-eu-rules-risk-smartphone-security/,2024-02-08 18:47:00+00:00,American Enterprise Institute,,2024-02,The European Union's Digital Markets Act will inadvertently compromise established smartphone security systems in attempts to foster digital openness.
78,Preparing for cyber-attacks: the intersection of cybersecurity and physical security,,https://www.sourcesecurity.com/insights/preparing-cyber-attacks-intersection-cybersecurity-physical-co-1544546796-ga.1544546887.html,2018-12-17 09:35:00+00:00,SourceSecurity,,2018-12,"One thing that stands out is how intelligence (and the swath of subsets) will impose stringent demands on physical security due to attribute and data collection (for analysis) which will absolutely require privacy compliance, integrity, and controls."
79,Security and Surveillance,,https://www.csis.org/programs/strategic-technologies-program/archives/intelligence-surveillance-and-privacy/security-and,2022-04-20 06:50:00+00:00,csis.org,,2022-04,"The 9/11 attacks propelled intelligence reform to center stage in ... both policy-makers and in the public about how best to strike the balance between national security and civil liberties, this project seeks to provide analysis, and recommendations ..."
